order_id,customer_name,food_item,category,branch_location,payment_method,order_status,quantity,price,order_date,delivery_date,total_amount
ORD585,Jose,Pork,Fried,Laguna,GCash,Pending,4,138.791505,2025-08-08T00:00:00,2025-08-09T00:00:00,555.16602
ORD586,Ana,Steak,Fast Food,Laguna,GCash,Pending,3,122.2827344,2025-08-09T00:00:00,2025-08-10T00:00:00,366.8482033
ORD587,Juan,Steak,Fried,Cavite,Card,Completed,2,151.68952,2025-08-10T00:00:00,2025-08-11T00:00:00,303.3790401
ORD588,Ana,Pork,Fried,Cavite,Card,Cancelled,4,123.0964318,2025-08-11T00:00:00,2025-08-12T00:00:00,492.3857271
ORD589,Juan,Pork,Fast Food,Laguna,GCash,Completed,1,438.0048949,2025-08-12T00:00:00,2025-08-13T00:00:00,438.0048949
ORD590,Juan,Pork,Grilled,Manila,Card,Pending,2,123.6200578,2025-08-13T00:00:00,2025-08-14T00:00:00,247.2401156
ORD591,Juan,Steak,Grilled,Laguna,Card,Cancelled,1,208.6656765,2025-08-14T00:00:00,2025-08-15T00:00:00,208.6656765
ORD592,Jose,Steak,Grilled,Manila,GCash,Pending,3,141.5025374,2025-08-15T00:00:00,2025-08-16T00:00:00,424.5076122
ORD593,Maria,Pork,Grilled,Manila,Card,Pending,3,218.1688145,2025-08-16T00:00:00,2025-08-17T00:00:00,654.5064436
ORD594,Ana,Burger,Grilled,Cavite,Card,Cancelled,1,136.223787,2025-08-17T00:00:00,2025-08-18T00:00:00,136.223787
ORD595,Jose,Burger,Fried,Manila,Card,Completed,1,367.2013003,2025-08-18T00:00:00,2025-08-19T00:00:00,367.2013003
ORD596,Jose,BBQ,Grilled,Manila,GCash,Completed,2,153.3307265,2025-08-19T00:00:00,2025-08-20T00:00:00,306.6614531
ORD597,Jose,Chicken,Fried,Laguna,Card,Completed,1,440.7383703,2025-08-20T00:00:00,2025-08-21T00:00:00,440.7383703
ORD598,Jose,Burger,Fried,Cavite,GCash,Completed,4,426.8764203,2025-08-21T00:00:00,2025-08-22T00:00:00,1707.505681
ORD599,Jose,Steak,Fried,Manila,GCash,Cancelled,4,105.4646742,2025-08-22T00:00:00,2025-08-23T00:00:00,421.8586968
ORD600,Pedro,Burger,Fast Food,Manila,Cash,Cancelled,1,458.2905422,2025-08-23T00:00:00,2025-08-24T00:00:00,458.2905422
ORD601,Ana,BBQ,Fast Food,Cavite,Cash,Cancelled,4,111.5777267,2025-08-24T00:00:00,2025-08-25T00:00:00,446.3109068
ORD602,Jose,BBQ,Fried,Laguna,Card,Pending,1,195.858314,2025-08-25T00:00:00,2025-08-26T00:00:00,195.858314
ORD603,Ana,Chicken,Fast Food,Cavite,GCash,Cancelled,2,112.9556551,2025-08-26T00:00:00,2025-08-27T00:00:00,225.9113102
ORD604,Pedro,Burger,Grilled,Cavite,Cash,Completed,4,234.3373948,2025-08-27T00:00:00,2025-08-28T00:00:00,937.3495793
ORD605,Pedro,Steak,Grilled,Manila,Card,Pending,4,305.5466103,2025-08-28T00:00:00,2025-08-29T00:00:00,1222.186441
ORD606,Ana,Steak,Fried,Manila,Cash,Completed,1,418.6579476,2025-08-29T00:00:00,2025-08-30T00:00:00,418.6579476
ORD607,Juan,Pork,Grilled,Laguna,Cash,Completed,4,235.1926202,2025-08-30T00:00:00,2025-08-31T00:00:00,940.7704808
ORD608,Maria,Steak,Fried,Manila,GCash,Cancelled,3,382.1960099,2025-08-31T00:00:00,2025-09-01T00:00:00,1146.58803
ORD609,Juan,Chicken,Fried,Manila,GCash,Cancelled,2,175.0017828,2025-09-01T00:00:00,2025-09-02T00:00:00,350.0035657
ORD610,Juan,Chicken,Grilled,Cavite,Cash,Completed,2,400.2393827,2025-09-02T00:00:00,2025-09-03T00:00:00,800.4787654
ORD611,Juan,Steak,Fast Food,Manila,Cash,Completed,4,194.3986424,2025-09-03T00:00:00,2025-09-04T00:00:00,777.5945695
ORD612,Jose,Steak,Grilled,Laguna,GCash,Pending,4,157.4179024,2025-09-04T00:00:00,2025-09-05T00:00:00,629.6716095
ORD613,Pedro,Pork,Grilled,Cavite,Card,Cancelled,3,174.1635401,2025-09-05T00:00:00,2025-09-06T00:00:00,522.4906204
ORD614,Juan,Steak,Fried,Laguna,GCash,Pending,3,172.8252516,2025-09-06T00:00:00,2025-09-07T00:00:00,518.4757547
ORD615,Pedro,Pork,Fried,Cavite,Cash,Pending,4,305.1451518,2025-09-07T00:00:00,2025-09-08T00:00:00,1220.580607
ORD616,Ana,Pork,Fried,Manila,Card,Pending,4,437.9190325,2025-09-08T00:00:00,2025-09-09T00:00:00,1751.67613
ORD617,Maria,Steak,Fried,Cavite,Cash,Completed,3,131.8420308,2025-09-09T00:00:00,2025-09-10T00:00:00,395.5260924
ORD618,Ana,BBQ,Fast Food,Cavite,Card,Pending,1,382.7825274,2025-09-10T00:00:00,2025-09-11T00:00:00,382.7825274
ORD619,Ana,BBQ,Fast Food,Manila,Cash,Pending,3,361.7385839,2025-09-11T00:00:00,2025-09-12T00:00:00,1085.215752
ORD620,Jose,Pork,Fast Food,Manila,Card,Completed,1,449.0079807,2025-09-12T00:00:00,2025-09-13T00:00:00,449.0079807
ORD621,Maria,Steak,Fried,Laguna,Card,Cancelled,2,197.6590242,2025-09-13T00:00:00,2025-09-14T00:00:00,395.3180484
ORD622,Ana,BBQ,Fried,Laguna,Cash,Cancelled,2,280.0439435,2025-09-14T00:00:00,2025-09-15T00:00:00,560.0878869
ORD623,Ana,Steak,Fried,Manila,Card,Pending,3,470.3309498,2025-09-15T00:00:00,2025-09-16T00:00:00,1410.992849
ORD624,Maria,Steak,Fast Food,Manila,GCash,Completed,1,363.9973801,2025-09-16T00:00:00,2025-09-17T00:00:00,363.9973801
ORD625,Maria,Steak,Fried,Manila,Cash,Cancelled,3,255.5073651,2025-09-17T00:00:00,2025-09-18T00:00:00,766.5220954
ORD626,Ana,Burger,Grilled,Cavite,GCash,Pending,3,152.5649531,2025-09-18T00:00:00,2025-09-19T00:00:00,457.6948594
ORD627,Maria,Steak,Grilled,Cavite,Cash,Pending,1,204.9940032,2025-09-19T00:00:00,2025-09-20T00:00:00,204.9940032
ORD628,Ana,Burger,Fried,Cavite,Card,Completed,3,332.486191,2025-09-20T00:00:00,2025-09-21T00:00:00,997.458573
ORD629,Ana,Pork,Grilled,Manila,Card,Pending,2,387.267179,2025-09-21T00:00:00,2025-09-22T00:00:00,774.534358
ORD630,Jose,BBQ,Grilled,Laguna,Card,Cancelled,4,149.7687547,2025-09-22T00:00:00,2025-09-23T00:00:00,599.075019
ORD631,Juan,BBQ,Fast Food,Manila,Cash,Completed,4,339.838904,2025-09-23T00:00:00,2025-09-24T00:00:00,1359.355616
ORD632,Ana,BBQ,Fried,Cavite,GCash,Cancelled,3,320.1405115,2025-09-24T00:00:00,2025-09-25T00:00:00,960.4215346
ORD633,Pedro,BBQ,Fried,Cavite,GCash,Cancelled,1,305.5821787,2025-09-25T00:00:00,2025-09-26T00:00:00,305.5821787
ORD634,Juan,BBQ,Fast Food,Manila,Cash,Cancelled,1,376.0492471,2025-09-26T00:00:00,2025-09-27T00:00:00,376.0492471
ORD635,Juan,BBQ,Grilled,Manila,Cash,Pending,2,434.979838,2025-09-27T00:00:00,2025-09-28T00:00:00,869.9596761
ORD636,Juan,BBQ,Grilled,Cavite,GCash,Pending,1,229.1958733,2025-09-28T00:00:00,2025-09-29T00:00:00,229.1958733
ORD637,Jose,Pork,Fried,Cavite,GCash,Cancelled,1,455.604876,2025-09-29T00:00:00,2025-09-30T00:00:00,455.604876
ORD638,Ana,Steak,Grilled,Cavite,GCash,Cancelled,2,164.253445,2025-09-30T00:00:00,2025-10-01T00:00:00,328.5068901
ORD639,Jose,Chicken,Fast Food,Manila,GCash,Completed,3,169.2095479,2025-10-01T00:00:00,2025-10-02T00:00:00,507.6286437
ORD640,Ana,Burger,Fast Food,Cavite,Cash,Completed,4,206.7088254,2025-10-02T00:00:00,2025-10-03T00:00:00,826.8353018
ORD641,Jose,Chicken,Fried,Cavite,Cash,Pending,2,147.8123478,2025-10-03T00:00:00,2025-10-04T00:00:00,295.6246956
ORD642,Jose,Chicken,Fast Food,Laguna,Card,Pending,3,192.1276899,2025-10-04T00:00:00,2025-10-05T00:00:00,576.3830696
ORD643,Pedro,Steak,Fast Food,Manila,GCash,Completed,2,142.5647052,2025-10-05T00:00:00,2025-10-06T00:00:00,285.1294103
ORD644,Jose,Steak,Fried,Laguna,Card,Cancelled,3,428.7009668,2025-10-06T00:00:00,2025-10-07T00:00:00,1286.1029
ORD645,Maria,Steak,Fast Food,Laguna,Cash,Pending,2,155.5875968,2025-10-07T00:00:00,2025-10-08T00:00:00,311.1751935
ORD646,Pedro,BBQ,Fast Food,Cavite,Cash,Cancelled,3,398.919023,2025-10-08T00:00:00,2025-10-09T00:00:00,1196.757069
ORD647,Jose,Pork,Fast Food,Manila,Card,Completed,2,119.1655472,2025-10-09T00:00:00,2025-10-10T00:00:00,238.3310943
ORD648,Juan,BBQ,Grilled,Cavite,GCash,Pending,3,479.408131,2025-10-10T00:00:00,2025-10-11T00:00:00,1438.224393
ORD649,Maria,Pork,Fried,Manila,GCash,Pending,2,384.464035,2025-10-11T00:00:00,2025-10-12T00:00:00,768.92807
ORD650,Maria,Pork,Fried,Laguna,GCash,Completed,4,102.7186194,2025-10-12T00:00:00,2025-10-13T00:00:00,410.8744777
ORD651,Maria,Chicken,Fried,Manila,GCash,Pending,4,405.5426001,2025-10-13T00:00:00,2025-10-14T00:00:00,1622.1704
ORD652,Pedro,Chicken,Grilled,Cavite,Card,Completed,1,305.6327683,2025-10-14T00:00:00,2025-10-15T00:00:00,305.6327683
ORD653,Jose,Pork,Grilled,Cavite,Card,Pending,3,411.7460681,2025-10-15T00:00:00,2025-10-16T00:00:00,1235.238204
ORD654,Jose,Pork,Fried,Cavite,Cash,Completed,2,308.9987236,2025-10-16T00:00:00,2025-10-17T00:00:00,617.9974471
ORD655,Juan,BBQ,Grilled,Manila,GCash,Pending,3,356.4099431,2025-10-17T00:00:00,2025-10-18T00:00:00,1069.229829
ORD656,Juan,BBQ,Fried,Laguna,GCash,Cancelled,4,414.5326622,2025-10-18T00:00:00,2025-10-19T00:00:00,1658.130649
ORD657,Maria,Chicken,Grilled,Laguna,GCash,Cancelled,3,262.0432218,2025-10-19T00:00:00,2025-10-20T00:00:00,786.1296655
ORD658,Juan,Steak,Fast Food,Manila,Card,Cancelled,2,101.0832599,2025-10-20T00:00:00,2025-10-21T00:00:00,202.1665199
ORD659,Pedro,Pork,Fast Food,Cavite,GCash,Pending,3,439.9785984,2025-10-21T00:00:00,2025-10-22T00:00:00,1319.935795
ORD660,Jose,BBQ,Fried,Laguna,Card,Pending,2,252.356145,2025-10-22T00:00:00,2025-10-23T00:00:00,504.7122901
ORD661,Maria,Chicken,Grilled,Cavite,GCash,Cancelled,4,298.4170904,2025-10-23T00:00:00,2025-10-24T00:00:00,1193.668362
ORD662,Juan,BBQ,Grilled,Manila,GCash,Cancelled,4,103.1066569,2025-10-24T00:00:00,2025-10-25T00:00:00,412.4266274
ORD663,Pedro,Pork,Fast Food,Cavite,Cash,Completed,4,296.8368041,2025-10-25T00:00:00,2025-10-26T00:00:00,1187.347217
ORD664,Pedro,Pork,Fast Food,Laguna,GCash,Completed,1,494.5949606,2025-10-26T00:00:00,2025-10-27T00:00:00,494.5949606
ORD665,Juan,Burger,Grilled,Laguna,GCash,Completed,4,211.3070643,2025-10-27T00:00:00,2025-10-28T00:00:00,845.2282573
ORD666,Jose,Steak,Grilled,Cavite,Cash,Cancelled,3,258.1673081,2025-10-28T00:00:00,2025-10-29T00:00:00,774.5019243
ORD667,Juan,Burger,Grilled,Manila,Card,Cancelled,1,374.8759986,2025-10-29T00:00:00,2025-10-30T00:00:00,374.8759986
ORD668,Maria,Chicken,Grilled,Cavite,Card,Cancelled,4,425.917467,2025-10-30T00:00:00,2025-10-31T00:00:00,1703.669868
ORD669,Juan,BBQ,Grilled,Manila,GCash,Completed,3,266.9566496,2025-10-31T00:00:00,2025-11-01T00:00:00,800.8699488
ORD670,Pedro,Chicken,Grilled,Cavite,Card,Pending,3,223.8675482,2025-11-01T00:00:00,2025-11-02T00:00:00,671.6026445
ORD671,Juan,Pork,Fried,Laguna,GCash,Cancelled,3,475.13032,2025-11-02T00:00:00,2025-11-03T00:00:00,1425.39096
ORD672,Jose,Burger,Grilled,Manila,Cash,Pending,2,370.8579867,2025-11-03T00:00:00,2025-11-04T00:00:00,741.7159733
ORD673,Ana,Burger,Fast Food,Manila,Cash,Pending,1,147.6085218,2025-11-04T00:00:00,2025-11-05T00:00:00,147.6085218
ORD674,Juan,Burger,Fried,Manila,GCash,Pending,3,127.5711513,2025-11-05T00:00:00,2025-11-06T00:00:00,382.7134538
ORD675,Jose,Chicken,Grilled,Laguna,Cash,Completed,2,293.4199403,2025-11-06T00:00:00,2025-11-07T00:00:00,586.8398806
ORD676,Jose,Pork,Fast Food,Cavite,Cash,Pending,4,188.0360264,2025-11-07T00:00:00,2025-11-08T00:00:00,752.1441057
ORD677,Pedro,BBQ,Fried,Laguna,GCash,Cancelled,3,201.5939014,2025-11-08T00:00:00,2025-11-09T00:00:00,604.7817041
ORD678,Jose,BBQ,Fast Food,Manila,GCash,Completed,2,451.0768715,2025-11-09T00:00:00,2025-11-10T00:00:00,902.1537431
ORD679,Jose,Chicken,Grilled,Cavite,Cash,Cancelled,3,135.8264097,2025-11-10T00:00:00,2025-11-11T00:00:00,407.4792292
ORD680,Jose,Burger,Grilled,Laguna,Card,Cancelled,1,386.1456461,2025-11-11T00:00:00,2025-11-12T00:00:00,386.1456461
ORD681,Jose,Steak,Grilled,Manila,Card,Completed,1,208.4569014,2025-11-12T00:00:00,2025-11-13T00:00:00,208.4569014
ORD682,Maria,Chicken,Grilled,Manila,GCash,Cancelled,4,404.1312886,2025-11-13T00:00:00,2025-11-14T00:00:00,1616.525154
ORD683,Maria,Chicken,Fried,Laguna,GCash,Cancelled,3,388.9645538,2025-11-14T00:00:00,2025-11-15T00:00:00,1166.893661
ORD684,Pedro,Pork,Fried,Laguna,Card,Completed,2,102.9567606,2025-11-15T00:00:00,2025-11-16T00:00:00,205.9135212
ORD685,Juan,BBQ,Fast Food,Laguna,Cash,Cancelled,4,303.6541652,2025-11-16T00:00:00,2025-11-17T00:00:00,1214.616661
ORD686,Jose,Chicken,Grilled,Manila,Card,Pending,3,155.727793,2025-11-17T00:00:00,2025-11-18T00:00:00,467.1833789
ORD687,Juan,Chicken,Fast Food,Laguna,Card,Cancelled,4,446.4908122,2025-11-18T00:00:00,2025-11-19T00:00:00,1785.963249
ORD688,Juan,Burger,Fried,Manila,Card,Pending,2,448.6343531,2025-11-19T00:00:00,2025-11-20T00:00:00,897.2687063
ORD689,Pedro,Burger,Grilled,Laguna,Card,Cancelled,4,267.338323,2025-11-20T00:00:00,2025-11-21T00:00:00,1069.353292
ORD690,Jose,Steak,Grilled,Manila,GCash,Completed,4,277.7582474,2025-11-21T00:00:00,2025-11-22T00:00:00,1111.03299
ORD691,Jose,Pork,Fried,Manila,GCash,Completed,4,221.3131758,2025-11-22T00:00:00,2025-11-23T00:00:00,885.252703
ORD692,Ana,Steak,Fried,Cavite,Cash,Cancelled,3,386.6425196,2025-11-23T00:00:00,2025-11-24T00:00:00,1159.927559
ORD693,Juan,Burger,Fried,Laguna,Cash,Completed,2,243.4645452,2025-11-24T00:00:00,2025-11-25T00:00:00,486.9290904
ORD694,Juan,BBQ,Fried,Laguna,Cash,Cancelled,1,207.1169898,2025-11-25T00:00:00,2025-11-26T00:00:00,207.1169898
ORD695,Maria,Burger,Fried,Manila,Cash,Completed,3,272.8924238,2025-11-26T00:00:00,2025-11-27T00:00:00,818.6772714
ORD696,Ana,Pork,Grilled,Manila,Card,Pending,1,136.5950074,2025-11-27T00:00:00,2025-11-28T00:00:00,136.5950074
ORD697,Maria,Burger,Fried,Manila,GCash,Cancelled,1,398.6412819,2025-11-28T00:00:00,2025-11-29T00:00:00,398.6412819
ORD698,Maria,Pork,Grilled,Cavite,GCash,Pending,3,105.0385605,2025-11-29T00:00:00,2025-11-30T00:00:00,315.1156815
ORD699,Maria,Pork,Grilled,Cavite,Cash,Pending,3,357.7940246,2025-11-30T00:00:00,2025-12-01T00:00:00,1073.382074
ORD700,Pedro,Pork,Fried,Manila,Cash,Cancelled,2,173.1458107,2025-12-01T00:00:00,2025-12-02T00:00:00,346.2916214
ORD701,Pedro,Pork,Fried,Laguna,Card,Pending,2,192.9616185,2025-12-02T00:00:00,2025-12-03T00:00:00,385.923237
ORD702,Maria,Pork,Grilled,Laguna,Card,Cancelled,4,354.2527995,2025-12-03T00:00:00,2025-12-04T00:00:00,1417.011198
ORD703,Ana,BBQ,Fried,Cavite,Cash,Pending,1,497.1773863,2025-12-04T00:00:00,2025-12-05T00:00:00,497.1773863
ORD704,Juan,Steak,Fried,Cavite,GCash,Cancelled,2,411.0869956,2025-12-05T00:00:00,2025-12-06T00:00:00,822.1739913
ORD705,Ana,Chicken,Fried,Manila,GCash,Cancelled,4,190.3358529,2025-12-06T00:00:00,2025-12-07T00:00:00,761.3434116
ORD706,Jose,Steak,Fast Food,Laguna,GCash,Completed,2,170.409902,2025-12-07T00:00:00,2025-12-08T00:00:00,340.819804
ORD707,Pedro,Pork,Grilled,Manila,Cash,Cancelled,3,446.4931481,2025-12-08T00:00:00,2025-12-09T00:00:00,1339.479444
ORD708,Juan,BBQ,Fast Food,Cavite,GCash,Cancelled,2,277.6735792,2025-12-09T00:00:00,2025-12-10T00:00:00,555.3471583
ORD709,Juan,Burger,Fried,Laguna,Card,Pending,1,154.8211211,2025-12-10T00:00:00,2025-12-11T00:00:00,154.8211211
ORD710,Jose,BBQ,Fast Food,Laguna,Card,Cancelled,2,444.8845693,2025-12-11T00:00:00,2025-12-12T00:00:00,889.7691387
ORD711,Jose,Pork,Fried,Cavite,Cash,Completed,1,426.4369412,2025-12-12T00:00:00,2025-12-13T00:00:00,426.4369412
ORD712,Maria,BBQ,Fast Food,Manila,Card,Pending,3,493.5625456,2025-12-13T00:00:00,2025-12-14T00:00:00,1480.687637
ORD713,Pedro,BBQ,Fried,Manila,Cash,Pending,1,463.8974747,2025-12-14T00:00:00,2025-12-15T00:00:00,463.8974747
ORD714,Pedro,Pork,Fast Food,Laguna,GCash,Completed,2,440.7161355,2025-12-15T00:00:00,2025-12-16T00:00:00,881.4322709
ORD715,Ana,BBQ,Fast Food,Cavite,GCash,Pending,4,121.0297591,2025-12-16T00:00:00,2025-12-17T00:00:00,484.1190365
ORD716,Maria,Chicken,Fast Food,Laguna,GCash,Pending,3,141.7661478,2025-12-17T00:00:00,2025-12-18T00:00:00,425.2984434
ORD717,Maria,Chicken,Grilled,Cavite,Card,Pending,2,327.5932777,2025-12-18T00:00:00,2025-12-19T00:00:00,655.1865554
ORD718,Maria,BBQ,Fast Food,Manila,Cash,Pending,3,312.5916985,2025-12-19T00:00:00,2025-12-20T00:00:00,937.7750955
ORD719,Maria,Burger,Grilled,Cavite,GCash,Completed,3,283.1852858,2025-12-20T00:00:00,2025-12-21T00:00:00,849.5558574
ORD720,Pedro,Pork,Fried,Manila,Cash,Completed,2,258.7157302,2025-12-21T00:00:00,2025-12-22T00:00:00,517.4314603
ORD721,Pedro,Chicken,Fast Food,Cavite,GCash,Pending,2,272.4841939,2025-12-22T00:00:00,2025-12-23T00:00:00,544.9683879
ORD722,Maria,Burger,Fried,Laguna,Card,Pending,4,327.7191737,2025-12-23T00:00:00,2025-12-24T00:00:00,1310.876695
ORD723,Ana,BBQ,Fried,Manila,Card,Completed,3,100.830607,2025-12-24T00:00:00,2025-12-25T00:00:00,302.4918211
ORD724,Juan,Burger,Fast Food,Laguna,Cash,Completed,3,204.2835097,2025-12-25T00:00:00,2025-12-26T00:00:00,612.850529
ORD725,Juan,Steak,Grilled,Laguna,Card,Completed,2,307.3118883,2025-12-26T00:00:00,2025-12-27T00:00:00,614.6237766
ORD726,Ana,Chicken,Fast Food,Manila,Card,Pending,1,388.8864395,2025-12-27T00:00:00,2025-12-28T00:00:00,388.8864395
ORD727,Maria,BBQ,Fried,Manila,Cash,Pending,2,169.662677,2025-12-28T00:00:00,2025-12-29T00:00:00,339.3253539
ORD728,Pedro,Pork,Fried,Laguna,GCash,Cancelled,3,318.7524695,2025-12-29T00:00:00,2025-12-30T00:00:00,956.2574085
ORD729,Juan,BBQ,Fast Food,Laguna,Card,Completed,2,385.7838736,2025-12-30T00:00:00,2025-12-31T00:00:00,771.5677471
ORD730,Jose,Pork,Grilled,Laguna,Cash,Pending,4,277.8510632,2025-12-31T00:00:00,2026-01-01T00:00:00,1111.404253
ORD731,Jose,BBQ,Grilled,Laguna,Card,Completed,1,110.8324535,2026-01-01T00:00:00,2026-01-02T00:00:00,110.8324535
ORD732,Ana,Burger,Fried,Manila,Card,Pending,2,279.7072634,2026-01-02T00:00:00,2026-01-03T00:00:00,559.4145268
ORD733,Maria,Burger,Fried,Manila,Card,Completed,4,218.5779551,2026-01-03T00:00:00,2026-01-04T00:00:00,874.3118204
ORD734,Juan,Burger,Grilled,Laguna,Card,Pending,3,471.8598431,2026-01-04T00:00:00,2026-01-05T00:00:00,1415.579529
ORD735,Maria,Steak,Fast Food,Cavite,Cash,Cancelled,2,149.8453543,2026-01-05T00:00:00,2026-01-06T00:00:00,299.6907085
ORD736,Juan,Pork,Fried,Cavite,Cash,Cancelled,3,360.9903822,2026-01-06T00:00:00,2026-01-07T00:00:00,1082.971147
ORD737,Ana,Burger,Grilled,Manila,Cash,Completed,4,121.0879065,2026-01-07T00:00:00,2026-01-08T00:00:00,484.3516261
ORD738,Ana,Steak,Fried,Laguna,Card,Pending,3,278.4681751,2026-01-08T00:00:00,2026-01-09T00:00:00,835.4045254
ORD739,Jose,Pork,Fast Food,Laguna,Card,Pending,4,321.5917949,2026-01-09T00:00:00,2026-01-10T00:00:00,1286.36718
ORD740,Maria,BBQ,Grilled,Manila,Card,Completed,4,219.1819725,2026-01-10T00:00:00,2026-01-11T00:00:00,876.7278901
ORD741,Jose,Steak,Fried,Cavite,Cash,Pending,4,282.0302542,2026-01-11T00:00:00,2026-01-12T00:00:00,1128.121017
ORD742,Maria,Chicken,Fast Food,Cavite,Card,Completed,2,165.4215178,2026-01-12T00:00:00,2026-01-13T00:00:00,330.8430356
ORD743,Jose,Steak,Fried,Cavite,GCash,Pending,3,221.6495398,2026-01-13T00:00:00,2026-01-14T00:00:00,664.9486194
ORD744,Pedro,Steak,Fast Food,Manila,Card,Completed,3,348.44253,2026-01-14T00:00:00,2026-01-15T00:00:00,1045.32759
ORD745,Pedro,Pork,Fast Food,Cavite,GCash,Pending,1,220.7200223,2026-01-15T00:00:00,2026-01-16T00:00:00,220.7200223
ORD746,Pedro,BBQ,Grilled,Manila,Card,Completed,1,459.8972314,2026-01-16T00:00:00,2026-01-17T00:00:00,459.8972314
ORD747,Pedro,Chicken,Fast Food,Manila,Cash,Pending,1,351.3627831,2026-01-17T00:00:00,2026-01-18T00:00:00,351.3627831
ORD748,Juan,Burger,Fried,Laguna,Card,Cancelled,1,275.4596074,2026-01-18T00:00:00,2026-01-19T00:00:00,275.4596074
ORD749,Pedro,Burger,Fast Food,Cavite,GCash,Pending,3,115.5027742,2026-01-19T00:00:00,2026-01-20T00:00:00,346.5083227
ORD750,Ana,Steak,Fast Food,Manila,GCash,Completed,4,299.8193341,2026-01-20T00:00:00,2026-01-21T00:00:00,1199.277336
ORD751,Ana,Pork,Grilled,Cavite,Card,Cancelled,4,405.9104969,2026-01-21T00:00:00,2026-01-22T00:00:00,1623.641987
ORD752,Juan,Pork,Fast Food,Cavite,GCash,Pending,2,206.2230392,2026-01-22T00:00:00,2026-01-23T00:00:00,412.4460784
ORD753,Pedro,Burger,Fast Food,Laguna,GCash,Cancelled,4,422.7094279,2026-01-23T00:00:00,2026-01-24T00:00:00,1690.837711
ORD754,Pedro,Chicken,Fried,Cavite,Cash,Pending,3,200.7227064,2026-01-24T00:00:00,2026-01-25T00:00:00,602.1681193
ORD755,Pedro,BBQ,Grilled,Laguna,Card,Cancelled,3,429.4985552,2026-01-25T00:00:00,2026-01-26T00:00:00,1288.495666
ORD756,Jose,Chicken,Grilled,Manila,Card,Completed,3,134.1073366,2026-01-26T00:00:00,2026-01-27T00:00:00,402.3220099
ORD757,Maria,BBQ,Grilled,Cavite,Card,Pending,2,446.4734835,2026-01-27T00:00:00,2026-01-28T00:00:00,892.9469671
ORD758,Jose,Burger,Fast Food,Manila,GCash,Pending,1,299.6745804,2026-01-28T00:00:00,2026-01-29T00:00:00,299.6745804
ORD759,Maria,BBQ,Grilled,Cavite,Card,Completed,4,218.6150358,2026-01-29T00:00:00,2026-01-30T00:00:00,874.4601434
ORD760,Pedro,Pork,Fast Food,Manila,Card,Cancelled,3,206.0453002,2026-01-30T00:00:00,2026-01-31T00:00:00,618.1359005
ORD761,Pedro,Steak,Fast Food,Cavite,Cash,Completed,3,272.8042236,2026-01-31T00:00:00,2026-02-01T00:00:00,818.4126707
ORD762,Jose,Steak,Fried,Cavite,Cash,Completed,1,499.6197992,2026-02-01T00:00:00,2026-02-02T00:00:00,499.6197992
ORD763,Jose,Burger,Fried,Cavite,Cash,Cancelled,3,188.1309574,2026-02-02T00:00:00,2026-02-03T00:00:00,564.3928721
ORD764,Maria,Pork,Fried,Cavite,GCash,Completed,4,141.2866596,2026-02-03T00:00:00,2026-02-04T00:00:00,565.1466382
ORD765,Ana,Chicken,Fried,Cavite,Card,Pending,2,334.0140675,2026-02-04T00:00:00,2026-02-05T00:00:00,668.028135
ORD766,Maria,Pork,Fried,Cavite,Cash,Pending,3,295.4169866,2026-02-05T00:00:00,2026-02-06T00:00:00,886.2509597
ORD767,Jose,Steak,Fast Food,Cavite,Cash,Pending,4,309.6785084,2026-02-06T00:00:00,2026-02-07T00:00:00,1238.714034
ORD768,Jose,Steak,Fast Food,Cavite,Cash,Completed,3,366.774167,2026-02-07T00:00:00,2026-02-08T00:00:00,1100.322501
ORD769,Juan,Pork,Grilled,Cavite,Card,Pending,1,206.8576279,2026-02-08T00:00:00,2026-02-09T00:00:00,206.8576279
ORD770,Jose,Pork,Fast Food,Manila,Card,Pending,3,464.2659982,2026-02-09T00:00:00,2026-02-10T00:00:00,1392.797994
ORD771,Juan,Steak,Fast Food,Laguna,Card,Pending,3,274.2688264,2026-02-10T00:00:00,2026-02-11T00:00:00,822.8064793
ORD772,Ana,Chicken,Fried,Cavite,GCash,Pending,2,151.6344781,2026-02-11T00:00:00,2026-02-12T00:00:00,303.2689561
ORD773,Maria,Burger,Fast Food,Laguna,GCash,Pending,1,396.9195027,2026-02-12T00:00:00,2026-02-13T00:00:00,396.9195027
ORD774,Maria,Burger,Fried,Cavite,Cash,Pending,1,357.241741,2026-02-13T00:00:00,2026-02-14T00:00:00,357.241741
ORD775,Juan,Pork,Grilled,Cavite,Card,Completed,2,226.297361,2026-02-14T00:00:00,2026-02-15T00:00:00,452.594722
ORD776,Maria,Burger,Grilled,Manila,Cash,Pending,3,348.6074896,2026-02-15T00:00:00,2026-02-16T00:00:00,1045.822469
ORD777,Jose,Steak,Fast Food,Manila,Card,Pending,4,187.9447825,2026-02-16T00:00:00,2026-02-17T00:00:00,751.7791302
ORD778,Pedro,Steak,Grilled,Laguna,Card,Cancelled,1,277.9357437,2026-02-17T00:00:00,2026-02-18T00:00:00,277.9357437
ORD779,Juan,Pork,Fast Food,Manila,Card,Completed,1,459.7650089,2026-02-18T00:00:00,2026-02-19T00:00:00,459.7650089
ORD780,Maria,Pork,Grilled,Manila,GCash,Completed,3,153.4136933,2026-02-19T00:00:00,2026-02-20T00:00:00,460.2410798
